food_kr,food_en,source_reliability,source_name,rule_source,임산부_정보유무,임산부_주의,수유부_정보유무,수유부_주의
달걀,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
아이스크림,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
아몬드,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
찐감자,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
인절미,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
백설기,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
빵,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
카스테라,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
고구마,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
감자,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
크래커,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
땅콩,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
아몬드,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
찐계란,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
귤,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
바나나,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
사과,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
오렌지,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
참외,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
오렌지주스,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
포도주스,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
사과주스,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
요구르트,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
치즈,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
두유,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
쑥갓,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
메추리알,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
시금치,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
깻잎,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
딸기,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
부추,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
고춧잎,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
토마토,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
오렌지,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
키위,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
들깻잎,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
알코올,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Avoid,FALSE,None
카페인,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
커피,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
커피믹스,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
캔커피,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
녹차가루,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
콜라,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
초콜릿,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
커피우유,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
커피맛 빙과,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
탄산음료,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Conditional,FALSE,None
찐고구마,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
단호박,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
푸룬 (건자두),,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
멸치,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
치즈,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
결명자차,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
레몬차,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
오미자차,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
생강차,,High,영등포구 보건소 – 예비맘 식생활 가이드,https://www.ydp.go.kr/health/contents.do?key=3627&,TRUE,Safe,FALSE,None
닭가슴살 샐러드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기 조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
닭가슴살 무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기 깻잎 볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
토마토 달걀 볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
견과류 멸치볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
닭가슴살 영양밥,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
두부양념구이,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기말이,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
홈메이드 두유,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
시금치 깨드레싱 샐러드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
브로콜리 감자조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
시금치무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
부추무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
베이컨 아스파라거스볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
콩나물국,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
양배추쌈,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기 대파구이,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
딸기 바나나주스,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
오렌지사과주스,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
요구르트 호박범벅,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
건새우조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
멸치무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
콘치즈,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
잔멸치볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
두부 느타리볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
떡갈비치즈구이,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
뱅어포볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
프렌치토스트,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
바나나 요구르트,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
카프레제 샐러드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
돼지고기 사과조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
브로콜리 무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
근대쌈밤,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
당근볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기 버섯볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
현미밥전,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
쇠고기 숙주볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
돼지고기 시금치볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
레모네이드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
들깨드레싱 샐러드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
달걀장조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
깨소스 버섯무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
맛살 오이초밥,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
달걀카나페,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
김자반,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
찹쌀영양밥,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
가지볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
단호박구이,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
양배추 사과주스,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
관자 샐러드,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
전복조림,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
오징어 무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
굴 채소무침,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
북어볶음,,Low,맘톡 – 임산부 식단 100선,https://blog.naver.com/momtalk2013/223752692225,TRUE,Safe,FALSE,None
